0.000572, -0.000038, -0.002753, -0.016166, -0.067659, 9.790840, -0.136569, -0.182643, 0.387555, 282860.000000
-0.000362, -0.000973, -0.000572, -0.029938, -0.071252, 9.783056, -0.136214, -0.184436, 0.390925, 282880.000000
-0.001609, 0.000273, 0.000362, -0.041314, -0.075443, 9.805809, -0.137515, -0.180038, 0.387010, 282900.000000
0.001195, -0.000038, -0.002130, -0.028141, -0.072449, 9.792637, -0.137042, -0.185087, 0.382385, 282920.000000
-0.000051, -0.000661, -0.002130, -0.020358, -0.078437, 9.798624, -0.139288, -0.182072, 0.382615, 282940.000000
0.000884, 0.000897, -0.000884, -0.025148, -0.074246, 9.802217, -0.139407, -0.186550, 0.379281, 282960.000000
0.002130, 0.002455, -0.001507, -0.026345, -0.067061, 9.787248, -0.137515, -0.186927, 0.385879, 282980.000000
0.000261, 0.000273, -0.001195, -0.046104, -0.066462, 9.802217, -0.137042, -0.183032, 0.389575, 283000.000000
-0.001609, 0.001520, 0.000674, -0.022753, -0.068857, 9.796229, -0.138579, -0.182394, 0.383495, 283020.000000
0.001195, 0.001208, -0.001507, -0.023950, -0.068258, 9.795032, -0.140353, -0.187208, 0.381164, 283040.000000
0.000261, -0.000973, 0.000362, -0.032333, -0.062869, 9.807007, -0.137160, -0.185940, 0.379686, 283060.000000
0.002130, -0.002219, -0.002130, -0.037722, -0.061073, 9.790840, -0.136332, -0.182509, 0.387560, 283080.000000
0.000261, -0.000038, -0.002442, -0.025148, -0.067659, 9.803414, -0.135268, -0.184987, 0.388364, 283100.000000
0.000261, -0.000350, -0.001507, -0.011975, -0.076042, 9.784853, -0.137869, -0.188397, 0.391420, 283120.000000
-0.001920, -0.000661, -0.000572, -0.038320, -0.075443, 9.792038, -0.139880, -0.185127, 0.384923, 283140.000000
0.002130, 0.001520, -0.001819, -0.041314, -0.072449, 9.806408, -0.141298, -0.182789, 0.385512, 283160.000000
-0.003167, -0.000661, 0.000362, -0.022753, -0.065264, 9.791439, -0.136923, -0.185322, 0.385046, 283180.000000
-0.001609, -0.000350, -0.001507, -0.028141, -0.071252, 9.798025, -0.137160, -0.186786, 0.386520, 283200.000000
0.001819, 0.000585, -0.001195, -0.038320, -0.070653, 9.801019, -0.140116, -0.182723, 0.388439, 283220.000000
-0.000986, -0.001596, -0.001507, -0.030537, -0.066462, 9.795032, -0.137278, -0.180024, 0.389553, 283240.000000
-0.001609, -0.000350, -0.000572, -0.019160, -0.063468, 9.778865, -0.142126, -0.181869, 0.382620, 283260.000000
-0.000986, -0.000661, -0.000572, -0.024549, -0.061672, 9.804013, -0.137751, -0.185006, 0.388361, 283280.000000
-0.001920, 0.000273, 0.000362, -0.032932, -0.064067, 9.805210, -0.133849, -0.183335, 0.381433, 283300.000000
0.001507, -0.000973, -0.000884, -0.029938, -0.076042, 9.798025, -0.138106, -0.184059, 0.385598, 283320.000000
-0.003167, -0.000350, 0.000986, -0.025746, -0.080233, 9.799223, -0.137869, -0.180783, 0.384823, 283340.000000
-0.000362, -0.001596, -0.002130, -0.026944, -0.071252, 9.798025, -0.141417, -0.184851, 0.390142, 283360.000000
-0.000362, -0.000973, -0.001819, -0.033530, -0.065264, 9.797426, -0.137278, -0.183892, 0.386748, 283380.000000
-0.001920, 0.001831, 0.000674, -0.028740, -0.061672, 9.795032, -0.135977, -0.184664, 0.384053, 283400.000000
-0.001920, -0.001285, 0.000051, -0.024549, -0.076641, 9.794433, -0.135505, -0.184879, 0.377564, 283420.000000
-0.001297, 0.000897, 0.000362, -0.025148, -0.064067, 9.799822, -0.136923, -0.183388, 0.387402, 283440.000000
-0.002232, -0.002219, -0.002753, -0.019160, -0.070653, 9.789642, -0.137633, -0.181978, 0.384908, 283460.000000
0.000261, -0.001596, -0.001195, -0.027543, -0.070653, 9.789044, -0.132785, -0.186659, 0.385766, 283480.000000
-0.001297, -0.000350, -0.000884, -0.032932, -0.069456, 9.798624, -0.134322, -0.180341, 0.381791, 283500.000000
-0.004102, 0.001208, 0.000051, -0.025746, -0.072449, 9.803414, -0.134559, -0.185068, 0.382261, 283520.000000
-0.000051, 0.000273, -0.001507, -0.027543, -0.069456, 9.799822, -0.132194, -0.181792, 0.386064, 283540.000000
0.000261, -0.000661, -0.001819, -0.031734, -0.065863, 9.798624, -0.134677, -0.183382, 0.390709, 283560.000000
-0.003167, -0.000038, -0.000884, -0.033530, -0.066462, 9.805210, -0.131721, -0.178260, 0.379452, 283580.000000
-0.000051, -0.000350, -0.001195, -0.022753, -0.066462, 9.790840, -0.137396, -0.183657, 0.385485, 283600.000000
-0.002232, 0.000585, -0.001819, -0.024549, -0.062869, 9.787248, -0.136687, -0.183496, 0.390957, 283620.000000
0.001195, 0.001831, -0.002130, -0.029938, -0.065264, 9.796229, -0.140116, -0.184173, 0.385337, 283640.000000
0.000572, -0.000350, 0.000674, -0.031135, -0.071252, 9.798624, -0.137278, -0.181475, 0.390900, 283660.000000
-0.001609, 0.001831, 0.001297, -0.031135, -0.071851, 9.802815, -0.138697, -0.180104, 0.388023, 283680.000000
-0.001297, 0.001208, -0.001507, -0.031734, -0.070054, 9.801618, -0.137278, -0.184496, 0.390667, 283700.000000
-0.001609, -0.000038, -0.000261, -0.026345, -0.072449, 9.805210, -0.138106, -0.187444, 0.386369, 283720.000000
-0.000674, -0.001285, -0.000884, -0.029339, -0.069456, 9.799822, -0.136805, -0.185678, 0.387830, 283740.000000
