0.002143, 0.003415, 0.000789, -0.047900, -0.182620, 9.769285, -0.113007, 0.172622, 0.386208, 960.017029, 1.000000, -0.000746, 0.000235, 0.000008, -0.001492, 0.000471, 0.000015
0.004013, 0.003415, 0.000789, -0.037722, -0.177231, 9.771081, -0.113719, 0.172575, 0.388367, 980.015076, 0.999999, -0.001409, 0.000414, 0.000016, -0.002819, 0.000828, 0.000030
0.001520, 0.003726, -0.000458, -0.040117, -0.180824, 9.781260, -0.112533, 0.172774, 0.387730, 1000.015076, 0.999998, -0.002075, 0.000595, 0.000011, -0.004150, 0.001189, 0.000019
0.004636, 0.003415, 0.000477, -0.045505, -0.179028, 9.761501, -0.112296, 0.171097, 0.390326, 1020.015076, 0.999996, -0.002666, 0.000784, 0.000016, -0.005332, 0.001567, 0.000027
0.000897, 0.002480, 0.000477, -0.046703, -0.178429, 9.775871, -0.111940, 0.171363, 0.384249, 1040.015015, 0.999994, -0.003257, 0.000956, 0.000020, -0.006514, 0.001913, 0.000034
0.004013, 0.001234, 0.000477, -0.047900, -0.179028, 9.758508, -0.114549, 0.170586, 0.388552, 1060.015015, 0.999992, -0.003786, 0.001111, 0.000025, -0.007572, 0.002222, 0.000041
0.001831, 0.003103, 0.001723, -0.050295, -0.180824, 9.768087, -0.115498, 0.174391, 0.388705, 1080.015015, 0.999990, -0.004313, 0.001285, 0.000042, -0.008625, 0.002570, 0.000073
0.003389, 0.002168, -0.001081, -0.053289, -0.184417, 9.772279, -0.116921, 0.167770, 0.392902, 1100.015015, 0.999987, -0.004807, 0.001451, 0.000031, -0.009614, 0.002902, 0.000048
0.002766, 0.003103, -0.000769, -0.052690, -0.188608, 9.770483, -0.112889, 0.172509, 0.387977, 1120.015015, 0.999985, -0.005296, 0.001613, 0.000023, -0.010591, 0.003226, 0.000029
0.006817, 0.003415, -0.000146, -0.049697, -0.182021, 9.774673, -0.117632, 0.171711, 0.388875, 1140.015015, 0.999982, -0.005686, 0.001755, 0.000021, -0.011372, 0.003510, 0.000022
0.002766, 0.001234, -0.003262, -0.038320, -0.178429, 9.765094, -0.117751, 0.174484, 0.389488, 1160.015015, 0.999980, -0.006079, 0.001817, -0.000012, -0.012158, 0.003634, -0.000046
0.002143, 0.002480, -0.000458, -0.039518, -0.180225, 9.772279, -0.115260, 0.169693, 0.385990, 1180.015015, 0.999977, -0.006460, 0.001893, -0.000017, -0.012921, 0.003785, -0.000059
0.002766, 0.001234, -0.000769, -0.048499, -0.186213, 9.773477, -0.113007, 0.173589, 0.377879, 1200.015015, 0.999975, -0.006836, 0.001988, -0.000025, -0.013672, 0.003975, -0.000077
0.002766, 0.003103, 0.000789, -0.042512, -0.184417, 9.767488, -0.113600, 0.166539, 0.384461, 1220.015015, 0.999972, -0.007180, 0.002070, -0.000018, -0.014361, 0.004140, -0.000065
0.001208, 0.004973, -0.000458, -0.038320, -0.174238, 9.767488, -0.112296, 0.173878, 0.386376, 1240.015015, 0.999970, -0.007474, 0.002147, -0.000023, -0.014949, 0.004293, -0.000078
0.002143, 0.005284, 0.000477, -0.038919, -0.174238, 9.757310, -0.113600, 0.174879, 0.386552, 1260.015015, 0.999968, -0.007740, 0.002223, -0.000019, -0.015479, 0.004445, -0.000073
