-0.000986, -0.001285, 0.000674, 0.054487, -0.166454, 9.769884, -0.088444, -0.210744, 0.393992, 7405960.500000
-0.003790, -0.001285, -0.000572, 0.042512, -0.174836, 9.793834, -0.088917, -0.208232, 0.397130, 7405980.500000
-0.001609, -0.001596, -0.000261, 0.049098, -0.168849, 9.775272, -0.089271, -0.210911, 0.396146, 7406000.500000
-0.003478, -0.000350, 0.000051, 0.042512, -0.168849, 9.792637, -0.091163, -0.210897, 0.394238, 7406020.500000
-0.003478, -0.001596, 0.000051, 0.039518, -0.166454, 9.793834, -0.089035, -0.215854, 0.393431, 7406040.500000
-0.002544, 0.000585, -0.001819, 0.049697, -0.168849, 9.787847, -0.086670, -0.211490, 0.387994, 7406060.500000
-0.001920, -0.000973, -0.000884, 0.050295, -0.167651, 9.783655, -0.086433, -0.208938, 0.393295, 7406080.500000
-0.000986, -0.000038, -0.000572, 0.038320, -0.165855, 9.783056, -0.087852, -0.212523, 0.396473, 7406100.500000
0.000261, -0.000350, -0.000572, 0.044308, -0.176633, 9.787847, -0.083950, -0.214841, 0.399446, 7406120.500000
-0.002232, 0.000897, 0.000051, 0.049697, -0.166454, 9.784853, -0.084778, -0.211866, 0.394592, 7406140.500000
-0.001297, -0.000350, -0.000261, 0.046703, -0.172441, 9.796229, -0.082295, -0.208825, 0.393557, 7406160.000000
-0.000986, -0.001285, -0.001819, 0.053289, -0.164658, 9.792038, -0.087143, -0.209945, 0.387666, 7406180.000000
-0.001920, 0.000273, 0.000674, 0.040715, -0.164059, 9.783655, -0.085251, -0.212981, 0.389214, 7406200.000000
-0.002855, -0.001596, 0.000051, 0.049697, -0.169448, 9.787248, -0.084778, -0.211504, 0.381640, 7406220.000000
0.001819, -0.000038, -0.002442, 0.050894, -0.169448, 9.796828, -0.088089, -0.210603, 0.389168, 7406240.000000
-0.003790, -0.000350, 0.000362, 0.053289, -0.165855, 9.787847, -0.087616, -0.213960, 0.393245, 7406260.500000
-0.001297, 0.000585, -0.000572, 0.046104, -0.165855, 9.783655, -0.087734, -0.211912, 0.385436, 7406280.500000
0.000261, -0.000661, -0.000572, 0.043709, -0.162861, 9.790840, -0.081585, -0.211081, 0.396021, 7406300.500000
-0.002855, -0.001285, -0.000572, 0.041314, -0.165256, 9.796828, -0.086079, -0.207709, 0.393084, 7406320.500000
-0.003167, -0.001285, -0.000572, 0.049697, -0.167651, 9.788445, -0.083950, -0.210611, 0.384342, 7406340.500000
-0.001609, -0.001285, 0.000986, 0.054487, -0.170046, 9.780063, -0.085960, -0.214713, 0.386357, 7406360.500000
-0.002544, -0.000661, 0.000986, 0.046104, -0.169448, 9.797426, -0.089035, -0.217666, 0.388157, 7406380.500000
-0.002544, -0.000661, -0.000572, 0.059277, -0.171244, 9.776470, -0.087143, -0.220460, 0.392637, 7406400.500000
