0.001672, 0.001246, -0.001265, -0.000012, -0.020113, 9.721385, -0.151572, 0.157228, -0.361423, 960.024048, 0.999969, -0.000068, 0.000013, -0.007920, -0.000137, 0.000024, -0.015840
-0.003313, 0.003739, 0.001850, 0.002982, -0.022508, 9.721984, -0.152043, 0.158901, -0.361616, 980.022034, 0.999868, -0.000193, 0.000038, -0.016235, -0.000387, 0.000069, -0.032471
-0.000509, 0.000935, -0.000954, 0.005377, -0.020712, 9.719588, -0.151101, 0.153247, -0.368940, 1000.022034, 0.999704, -0.000274, 0.000024, -0.024307, -0.000549, 0.000035, -0.048618
0.000114, 0.000935, 0.000604, 0.002982, -0.020712, 9.716595, -0.154162, 0.153802, -0.369309, 1020.022034, 0.999464, -0.000344, 0.000022, -0.032736, -0.000689, 0.000022, -0.065484
0.000738, 0.000623, 0.000916, 0.004778, -0.016521, 9.715996, -0.156517, 0.157311, -0.370581, 1040.022095, 0.999131, -0.000387, 0.000010, -0.041688, -0.000773, -0.000012, -0.083399
-0.000820, 0.000623, -0.000642, 0.002383, -0.015922, 9.720187, -0.154751, 0.158505, -0.369388, 1060.022095, 0.998695, -0.000440, 0.000010, -0.051069, -0.000879, -0.000025, -0.102183
0.000426, 0.001558, -0.001265, 0.000587, -0.017119, 9.717194, -0.152279, 0.158402, -0.362016, 1080.022095, 0.998138, -0.000481, 0.000028, -0.060998, -0.000963, -0.000003, -0.122072
0.001672, -0.000623, -0.001577, 0.001185, -0.018916, 9.718989, -0.156870, 0.153405, -0.369713, 1100.022095, 0.997491, -0.000516, 0.000021, -0.070792, -0.001032, -0.000031, -0.141703
-0.000820, 0.000312, 0.002474, 0.001784, -0.023107, 9.718390, -0.151454, 0.157235, -0.368537, 1120.022095, 0.996710, -0.000591, 0.000025, -0.081048, -0.001183, -0.000046, -0.162274
-0.002690, 0.001246, -0.000019, 0.002982, -0.025502, 9.717194, -0.155104, 0.157513, -0.369680, 1140.022095, 0.995785, -0.000690, 0.000038, -0.091718, -0.001382, -0.000051, -0.183695
-0.000820, 0.000623, -0.001265, 0.003580, -0.021909, 9.723181, -0.156870, 0.155227, -0.376250, 1160.022095, 0.994741, -0.000750, 0.000040, -0.102416, -0.001499, -0.000075, -0.205192
0.000426, -0.000935, -0.000642, -0.000012, -0.017119, 9.720786, -0.153809, 0.155644, -0.367714, 1180.022095, 0.993516, -0.000772, 0.000039, -0.113693, -0.001544, -0.000098, -0.227880
0.000114, -0.002804, -0.001889, -0.002407, -0.015922, 9.720786, -0.152279, 0.160710, -0.374379, 1200.022095, 0.992111, -0.000793, 0.000032, -0.125357, -0.001581, -0.000136, -0.251375
0.000114, 0.000935, -0.000019, -0.003006, -0.017718, 9.721385, -0.154986, 0.155212, -0.369385, 1220.022095, 0.990535, -0.000814, 0.000067, -0.137259, -0.001631, -0.000091, -0.275388
0.001672, 0.002493, -0.001265, 0.002982, -0.015323, 9.719588, -0.157459, 0.151914, -0.371677, 1240.022095, 0.988791, -0.000809, 0.000088, -0.149301, -0.001626, -0.000067, -0.299724
0.000738, 0.000312, -0.001265, 0.001784, -0.021311, 9.718390, -0.154280, 0.156103, -0.374304, 1260.022095, 0.986833, -0.000841, 0.000097, -0.161743, -0.001691, -0.000081, -0.324912
-0.000197, -0.000935, -0.000331, 0.002982, -0.021909, 9.721984, -0.150866, 0.153018, -0.374029, 1280.022095, 0.984705, -0.000885, 0.000091, -0.174227, -0.001774, -0.000129, -0.350242
-0.000820, -0.000935, -0.000331, 0.001185, -0.021909, 9.721385, -0.148629, 0.156181, -0.377207, 1300.022095, 0.982355, -0.000931, 0.000096, -0.187023, -0.001864, -0.000159, -0.376261
0.000426, -0.001870, -0.000019, -0.002407, -0.017718, 9.720786, -0.155104, 0.156906, -0.377960, 1320.022095, 0.979727, -0.000942, 0.000103, -0.200335, -0.001888, -0.000175, -0.403399
0.001361, -0.000312, 0.000916, -0.000012, -0.018317, 9.720187, -0.157694, 0.159916, -0.372519, 1340.022095, 0.976742, -0.000945, 0.000116, -0.214415, -0.001896, -0.000178, -0.432186
-0.002690, -0.000935, -0.001265, -0.000611, -0.018317, 9.720187, -0.156752, 0.160941, -0.372986, 1360.022095, 0.973463, -0.000987, 0.000135, -0.228844, -0.001984, -0.000189, -0.461781
0.000426, -0.000623, 0.000916, 0.000587, -0.021909, 9.718989, -0.159107, 0.158986, -0.375480, 1380.022095, 0.969917, -0.001010, 0.000149, -0.243433, -0.002032, -0.000203, -0.491808
-0.002067, 0.000623, 0.000293, 0.001784, -0.023107, 9.718989, -0.159460, 0.157994, -0.374502, 1400.022095, 0.966059, -0.001059, 0.000179, -0.258320, -0.002138, -0.000201, -0.522566
0.001672, -0.001558, -0.000331, -0.001210, -0.023706, 9.718989, -0.155104, 0.156784, -0.381268, 1420.022095, 0.962012, -0.001071, 0.000190, -0.273005, -0.002165, -0.000219, -0.553030
0.000114, -0.002804, -0.000019, -0.000012, -0.021909, 9.719588, -0.157577, 0.157373, -0.376045, 1440.022095, 0.957549, -0.001095, 0.000189, -0.288268, -0.002206, -0.000269, -0.584836
-0.000820, -0.000935, -0.001265, -0.001210, -0.016521, 9.717194, -0.150159, 0.158887, -0.371266, 1460.023071, 0.952747, -0.001097, 0.000209, -0.303763, -0.002218, -0.000268, -0.617280
-0.002690, -0.001870, 0.001539, -0.001808, -0.015922, 9.715996, -0.153691, 0.155772, -0.378761, 1480.023071, 0.947704, -0.001115, 0.000228, -0.319149, -0.002259, -0.000280, -0.649662
0.004165, -0.000623, -0.001889, 0.000587, -0.020113, 9.717793, -0.156046, 0.156731, -0.373269, 1500.022095, 0.942169, -0.001081, 0.000234, -0.335135, -0.002194, -0.000284, -0.683498
0.002607, -0.000935, 0.000293, -0.001808, -0.020113, 9.715996, -0.155457, 0.155064, -0.370663, 1520.022095, 0.936264, -0.001062, 0.000252, -0.351296, -0.002165, -0.000273, -0.717909
0.001049, -0.001246, 0.000604, -0.001210, -0.018916, 9.718989, -0.158754, 0.155484, -0.370021, 1540.022095, 0.929893, -0.001055, 0.000270, -0.367830, -0.002160, -0.000273, -0.753348
0.000114, -0.000935, -0.001265, -0.000611, -0.019514, 9.718390, -0.152867, 0.158976, -0.370381, 1560.023071, 0.923154, -0.001058, 0.000293, -0.384429, -0.002178, -0.000272, -0.789179
