-0.001297, 0.001208, -0.000261, 0.129331, -0.222138, 9.796229, -0.081940, -0.215694, 0.402850, 9242220.000000
-0.003167, 0.000273, -0.000261, 0.133522, -0.215552, 9.793834, -0.083950, -0.215566, 0.401581, 9242240.000000
-0.001609, 0.000897, -0.000884, 0.128732, -0.214354, 9.802815, -0.084778, -0.219118, 0.406159, 9242261.000000
-0.001297, -0.000038, -0.003377, 0.120948, -0.214354, 9.805210, -0.087616, -0.217103, 0.399744, 9242280.000000
0.000261, 0.000897, -0.003065, 0.128134, -0.217348, 9.796229, -0.080758, -0.216474, 0.402697, 9242301.000000
0.000884, -0.000973, -0.001819, 0.131127, -0.229323, 9.800421, -0.082531, -0.216211, 0.401052, 9242320.000000
-0.000362, -0.001285, -0.001195, 0.125739, -0.220941, 9.792637, -0.083241, -0.217581, 0.397444, 9242341.000000
0.000884, 0.000897, -0.003065, 0.125140, -0.233514, 9.787248, -0.078984, -0.218670, 0.404401, 9242360.000000
-0.000051, 0.001831, -0.001507, 0.122745, -0.211959, 9.786050, -0.085487, -0.215653, 0.396620, 9242381.000000
-0.000362, 0.000273, -0.001507, 0.133522, -0.224533, 9.795032, -0.087498, -0.215283, 0.407307, 9242400.000000
-0.000674, -0.001908, -0.000884, 0.118553, -0.223934, 9.792038, -0.084896, -0.210422, 0.405955, 9242421.000000
-0.001609, -0.001596, -0.000884, 0.131127, -0.219144, 9.788445, -0.086433, -0.218607, 0.404777, 9242440.000000
-0.002544, -0.000038, 0.000362, 0.122146, -0.216151, 9.793834, -0.083950, -0.214720, 0.399704, 9242461.000000
-0.001297, -0.000661, 0.000051, 0.123344, -0.226329, 9.796229, -0.082886, -0.214297, 0.402008, 9242480.000000
-0.002232, -0.000661, -0.000572, 0.126337, -0.234113, 9.785452, -0.083950, -0.217379, 0.398849, 9242501.000000
0.001507, 0.000273, -0.001507, 0.129930, -0.238304, 9.786649, -0.086906, -0.220568, 0.409665, 9242520.000000
0.001507, -0.000038, 0.000051, 0.127535, -0.230521, 9.777668, -0.081704, -0.218098, 0.409121, 9242540.000000
0.000572, 0.000585, -0.001507, 0.120948, -0.211959, 9.794433, -0.083477, -0.215902, 0.397757, 9242560.000000
-0.005036, 0.000585, 0.001297, 0.123344, -0.222737, 9.789044, -0.081467, -0.216755, 0.403830, 9242580.000000
-0.002544, 0.000897, -0.000884, 0.126936, -0.222138, 9.779464, -0.084660, -0.216936, 0.409667, 9242601.000000
-0.001609, -0.000350, -0.002130, 0.137115, -0.217348, 9.804013, -0.083832, -0.213142, 0.398107, 9242620.000000
0.000884, 0.002455, -0.000884, 0.122745, -0.213756, 9.772279, -0.083950, -0.217258, 0.401141, 9242641.000000
-0.001297, -0.001596, 0.000674, 0.122745, -0.223934, 9.798025, -0.083714, -0.218454, 0.402751, 9242660.000000
0.002753, -0.000661, -0.000572, 0.123942, -0.226928, 9.787847, -0.080048, -0.217279, 0.402415, 9242681.000000
-0.000986, -0.001908, -0.000884, 0.127535, -0.217348, 9.790241, -0.082531, -0.211860, 0.402984, 9242700.000000
0.000572, -0.000350, -0.000884, 0.122146, -0.228724, 9.789642, -0.081467, -0.212767, 0.399902, 9242721.000000
-0.001920, 0.001208, -0.000884, 0.120948, -0.225731, 9.796828, -0.080166, -0.212935, 0.404219, 9242740.000000
0.000261, 0.000897, -0.002442, 0.121547, -0.223934, 9.787248, -0.083123, -0.214673, 0.400215, 9242761.000000
-0.001609, 0.000897, -0.001195, 0.128732, -0.219144, 9.776470, -0.079575, -0.217132, 0.403692, 9242780.000000
-0.000674, 0.000897, -0.000884, 0.128134, -0.226928, 9.790241, -0.085369, -0.211295, 0.400331, 9242801.000000
