0.001100, 0.000299, -0.001971, 0.171843, -0.438887, 9.791439, 0.116455, -0.350952, -0.006226, 4179.995117
-0.000146, -0.000636, -0.000413, 0.179626, -0.431104, 9.806408, 0.114746, -0.353638, -0.000610, 4199.995117
0.001723, 0.000610, 0.000521, 0.173040, -0.434696, 9.793834, 0.115601, -0.353638, -0.002441, 4219.995117
-0.000146, 0.000299, 0.000521, 0.180225, -0.430505, 9.803414, 0.114502, -0.350464, -0.003540, 4239.995117
-0.002016, -0.000947, -0.000725, 0.187410, -0.433499, 9.786050, 0.118530, -0.351807, -0.005493, 4259.995117
0.000789, -0.000324, -0.000413, 0.183219, -0.430505, 9.785452, 0.114868, -0.354858, -0.004639, 4279.995117
-0.000146, 0.000299, 0.001456, 0.180225, -0.429307, 9.802217, 0.112183, -0.357300, -0.000610, 4299.995117
0.002035, -0.000324, -0.001037, 0.188009, -0.432301, 9.786649, 0.115112, -0.353882, -0.002075, 4319.995117
0.000477, -0.001259, -0.000725, 0.184417, -0.440085, 9.778266, 0.114380, -0.353149, -0.003174, 4339.995117
-0.000146, 0.001234, -0.002283, 0.185015, -0.434097, 9.793834, 0.114868, -0.349365, 0.003540, 4359.995117
0.003281, -0.000324, -0.002906, 0.178429, -0.420925, 9.791439, 0.118530, -0.349854, 0.003296, 4379.995117
-0.001704, -0.000013, -0.000725, 0.178429, -0.430505, 9.794433, 0.113770, -0.351929, 0.010864, 4399.995117
-0.000769, 0.000922, 0.000833, 0.169448, -0.435295, 9.798025, 0.113403, -0.350098, 0.002930, 4419.995117
0.000165, -0.001571, 0.000210, 0.183219, -0.435894, 9.788445, 0.115967, -0.350342, -0.000732, 4439.995117
-0.000146, 0.001545, -0.001660, 0.185015, -0.429906, 9.789642, 0.114868, -0.350952, 0.002075, 4459.995117
-0.002016, 0.001234, 0.001145, 0.191602, -0.433499, 9.789044, 0.116333, -0.350098, -0.002686, 4479.995117
0.001100, 0.000922, -0.000413, 0.177830, -0.437690, 9.781859, 0.120117, -0.351807, -0.001831, 4499.995117
-0.001393, -0.000636, 0.001145, 0.181423, -0.435894, 9.782457, 0.114502, -0.347290, -0.006226, 4519.995117
0.000165, 0.000299, 0.000210, 0.185614, -0.426912, 9.786050, 0.115112, -0.351807, -0.000732, 4539.995117
-0.001393, 0.000922, 0.003014, 0.191003, -0.440684, 9.779464, 0.118164, -0.344482, -0.005249, 4559.995117
0.000165, 0.000610, 0.000210, 0.185015, -0.437690, 9.793235, 0.116089, -0.349365, -0.005127, 4579.995117
0.001412, 0.001857, 0.000210, 0.191602, -0.430505, 9.802815, 0.113647, -0.348755, -0.007324, 4599.995117
0.000789, 0.000610, -0.001660, 0.185614, -0.428110, 9.808803, 0.115479, -0.373779, -0.006104, 4619.995117
0.003593, -0.000013, -0.001660, 0.187410, -0.432900, 9.772279, 0.115234, -0.349243, -0.004517, 4639.995117
-0.000769, 0.001545, 0.000833, 0.180225, -0.442480, 9.789044, 0.115112, -0.354492, -0.005005, 4659.995117
-0.001081, -0.000324, -0.000102, 0.191602, -0.433499, 9.802815, 0.118774, -0.350342, -0.005615, 4679.995117
0.000789, 0.002168, -0.002906, 0.183818, -0.426912, 9.796229, 0.117798, -0.352783, 0.002441, 4699.995117
-0.002639, -0.000947, -0.001037, 0.193398, -0.433499, 9.805809, 0.119263, -0.352417, -0.001465, 4719.995117
-0.002327, 0.000610, 0.000833, 0.184417, -0.441282, 9.810599, 0.116089, -0.351562, 0.001221, 4739.995117
-0.004509, 0.001234, -0.000102, 0.171244, -0.450862, 9.749526, 0.113525, -0.350830, -0.005371, 4759.995117
0.002658, -0.000013, -0.005087, 0.174836, -0.432900, 9.778865, 0.115356, -0.349731, 0.000854, 4779.995117
-0.000769, -0.000324, -0.001348, 0.177830, -0.443079, 9.813593, 0.115601, -0.351440, -0.004272, 4799.995117
0.001723, 0.001545, -0.001037, 0.183219, -0.433499, 9.781859, 0.115234, -0.347778, -0.003418, 4819.995117
0.003281, -0.000013, -0.001348, 0.186812, -0.435894, 9.777668, 0.114990, -0.349243, -0.006592, 4839.995117
0.002970, -0.001571, -0.001660, 0.173040, -0.443677, 9.810000, 0.117798, -0.354004, -0.009033, 4859.995117
-0.000458, 0.000610, 0.000833, 0.185015, -0.432301, 9.785452, 0.115112, -0.348511, -0.005493, 4879.995117
0.002658, 0.001234, -0.001660, 0.193398, -0.438289, 9.808803, 0.115112, -0.350830, -0.008545, 4899.995117
0.000165, 0.001545, -0.002283, 0.180225, -0.437690, 9.796229, 0.119995, -0.355469, -0.005249, 4919.995117
0.001100, -0.002505, -0.001037, 0.186213, -0.436492, 9.787248, 0.115723, -0.352051, -0.000244, 4939.995117
-0.001081, -0.000324, 0.001145, 0.193398, -0.440684, 9.805210, 0.114746, -0.352783, -0.007202, 4959.995117
-0.001081, 0.001545, 0.000521, 0.174836, -0.439486, 9.800421, 0.119019, -0.352905, -0.002808, 4979.995117
