0,6.03970293013845e-05,9.97658480628161e-06,4.42623786511831e-05
0.0394669999999999,6.03970293013845e-05,9.97658480628161e-06,4.42623786511831e-05
0.079467,6.03970293013845e-05,9.97658480628161e-06,4.42623786511831e-05
0.119467,4.69707229058258e-05,9.64500122790923e-06,4.22056837123819e-05
0.159467,4.69707229058258e-05,9.64500122790923e-06,4.22056837123819e-05
0.200001,4.47969105152879e-05,9.08845049707452e-06,4.02400401071645e-05
0.239467,4.47969105152879e-05,9.08845049707452e-06,4.02400401071645e-05
0.279467,4.47969105152879e-05,9.08845049707452e-06,4.02400401071645e-05
0.319467,4.5120879804017e-05,9.21167429623893e-06,4.10079446737655e-05
0.359467,4.5120879804017e-05,9.21167429623893e-06,4.10079446737655e-05
0.400002,4.99268899147864e-05,1.02223302747007e-05,4.52614585810807e-05
0.439467,4.99268899147864e-05,1.02223302747007e-05,4.52614585810807e-05
0.479467,4.99268899147864e-05,1.02223302747007e-05,4.52614585810807e-05
0.519467,4.54204891866539e-05,9.34959825826809e-06,4.17992232542019e-05
0.559467,4.54204891866539e-05,9.34959825826809e-06,4.17992232542019e-05
0.600003,5.14248022227548e-05,1.06923253042623e-05,4.79138798255008e-05
0.639467,5.14248022227548e-05,1.06923253042623e-05,4.79138798255008e-05
0.679467,5.14248022227548e-05,1.06923253042623e-05,4.79138798255008e-05
0.719467,5.78476647206116e-05,1.20624163173488e-05,5.34047358087264e-05
0.759467,5.78476647206116e-05,1.20624163173488e-05,5.34047358087264e-05
0.800004,6.12698859185912e-05,1.28304873214802e-05,5.69893927604426e-05
0.839467,6.12698859185912e-05,1.28304873214802e-05,5.69893927604426e-05
0.879467,6.12698859185912e-05,1.28304873214802e-05,5.69893927604426e-05
0.919467,6.0374124586815e-05,1.26682934933342e-05,5.64771398785524e-05
0.959467,6.0374124586815e-05,1.26682934933342e-05,5.64771398785524e-05
1.000005,5.75415906496346e-05,1.21919219964184e-05,5.39928041689564e-05
1.039467,5.75415906496346e-05,1.21919219964184e-05,5.39928041689564e-05
1.079467,5.75415906496346e-05,1.21919219964184e-05,5.39928041689564e-05
1.119467,4.37197923019994e-05,1.05063154478557e-05,4.67819809273351e-05
1.159467,4.37197923019994e-05,1.05063154478557e-05,4.67819809273351e-05
1.200006,3.86066349165048e-05,9.36451579036657e-06,4.17322080465965e-05
1.239467,3.86066349165048e-05,9.36451579036657e-06,4.17322080465965e-05
1.279467,3.86066349165048e-05,9.36451579036657e-06,4.17322080465965e-05
1.319467,3.9436428778572e-05,9.60333454713691e-06,4.2828203731915e-05
1.359467,3.9436428778572e-05,9.60333454713691e-06,4.2828203731915e-05
1.400007,4.29115643783007e-05,1.05752178569674e-05,4.70880404463969e-05
1.439467,4.29115643783007e-05,1.05752178569674e-05,4.70880404463969e-05
1.479467,4.29115643783007e-05,1.05752178569674e-05,4.70880404463969e-05
1.519467,3.97482072003186e-05,9.87555085885106e-06,4.43393582827412e-05
1.559467,3.97482072003186e-05,9.87555085885106e-06,4.43393582827412e-05
1.600009,4.18443232774734e-05,1.03933753052843e-05,4.66678829980083e-05
1.639467,4.18443232774734e-05,1.03933753052843e-05,4.66678829980083e-05
1.679467,4.18443232774734e-05,1.03933753052843e-05,4.66678829980083e-05
1.719467,4.2781452066265e-05,1.08267586256261e-05,4.87012657686137e-05
1.759467,4.2781452066265e-05,1.08267586256261e-05,4.87012657686137e-05
1.800009,4.29443753091618e-05,1.10252367448993e-05,5.00278947583865e-05
1.839467,4.29443753091618e-05,1.10252367448993e-05,5.00278947583865e-05
1.879467,4.29443753091618e-05,1.10252367448993e-05,5.00278947583865e-05
1.919467,4.37696835433599e-05,1.1280489161436e-05,5.09521560161375e-05
1.959467,4.37696835433599e-05,1.1280489161436e-05,5.09521560161375e-05
2.00001,4.50616062153131e-05,1.17367344500963e-05,5.30547913513146e-05
2.039467,4.50616062153131e-05,1.17367344500963e-05,5.30547913513146e-05
2.079467,4.50616062153131e-05,1.17367344500963e-05,5.30547913513146e-05
2.119467,3.10645664285403e-05,9.96123708318919e-06,4.51785745099187e-05
2.159467,3.10645664285403e-05,9.96123708318919e-06,4.51785745099187e-05
2.200011,2.69006050075404e-05,8.83433858689386e-06,4.02282566938084e-05
2.239467,2.69006050075404e-05,8.83433858689386e-06,4.02282566938084e-05
2.279467,2.69006050075404e-05,8.83433858689386e-06,4.02282566938084e-05
2.319467,2.45885075855767e-05,8.09814991953317e-06,4.26846490881871e-05
2.359467,2.45885075855767e-05,8.09814991953317e-06,4.26846490881871e-05
2.400012,2.15449108509347e-05,7.07607432559598e-06,3.74497831217013e-05
2.440383,2.15449108509347e-05,7.07607432559598e-06,3.74497831217013e-05
2.479467,2.15449108509347e-05,7.07607432559598e-06,3.74497831217013e-05
2.519467,2.30787318287184e-05,7.65220647735987e-06,4.05184946430381e-05
2.559467,2.30787318287184e-05,7.65220647735987e-06,4.05184946430381e-05
2.600014,2.21237150981324e-05,7.25166228221497e-06,3.84327322535682e-05
