0,0.0141000002622604,2.10999989509583,12,2,0
0.200002,0.0141000002622604,2.10999989509583,12,2,0
0.400243,0.0141000002622604,2.10999989509583,12,2,0
0.599988,0.0141000002622604,2.10999989509583,12,2,0
0.799998,0.0141000002622604,2.10999989509583,12,2,0
0.999992,0.014299999922514,2.10999989509583,12,2,0
1.20001,0.0141000002622604,2.10999989509583,12,2,0
1.399998,0.0141000002622604,2.10999989509583,12,2,0
1.599973,0.0141000002622604,2.10999989509583,12,2,0
1.799994,0.0141000002622604,2.10999989509583,12,2,0
1.999988,0.0141000002622604,2.10999989509583,12,2,0
2.199994,0.0141000002622604,2.10999989509583,12,2,0
2.399973,0.0141000002622604,2.10999989509583,12,2,0
2.599983,0.0141000002622604,2.10999989509583,12,2,0
2.80001,0.0141000002622604,2.10999989509583,12,2,0
2.999994,0.0141000002622604,2.10999989509583,12,2,0
3.2,0.0141000002622604,2.10999989509583,12,2,0
3.399998,0.0141000002622604,2.10999989509583,12,2,0
3.599981,0.0141000002622604,2.10999989509583,12,2,0
3.799986,0.0141000002622604,2.10999989509583,12,2,0
4,0.0141000002622604,2.10999989509583,12,2,0
4.199999,0.0141000002622604,2.10999989509583,12,2,0
4.399994,0.0141000002622604,2.10999989509583,12,2,0
4.599973,0.0141000002622604,2.10999989509583,12,2,0
4.800006,0.0141000002622604,2.10999989509583,12,2,0
5.000008,0.0141000002622604,2.10999989509583,12,2,0
5.200002,0.0141000002622604,2.10999989509583,12,2,0
5.400006,0.0141000002622604,2.10999989509583,12,2,0
5.599983,0.0141000002622604,2.10999989509583,12,2,0
5.799973,0.0141000002622604,2.10999989509583,12,2,0
6.000017,0.0141000002622604,2.10999989509583,12,2,0
6.2,0.0144999995827675,2.10999989509583,12,2,0
6.399996,0.016100000590086,2.10999989509583,12,2,0
6.599981,0.0178999993950129,2.10999989509583,12,2,0
6.799996,0.0149999996647239,2.10999989509583,12,2,0
6.999996,0.0143999997526407,2.10999989509583,12,2,0
7.200004,0.0141000002622604,2.10999989509583,12,2,0
7.400754,0.0141000002622604,2.10999989509583,12,2,0
7.599986,0.0141000002622604,2.10999989509583,12,2,0
7.800009,0.0141000002622604,2.10999989509583,12,2,0
7.999999,0.0141000002622604,2.10999989509583,12,2,0
8.20001,0.0141000002622604,2.10999989509583,12,2,0
8.399973,0.0141000002622604,2.10999989509583,12,2,0
8.599985,0.0141000002622604,2.10999989509583,12,2,0
8.800001,0.0141000002622604,2.10999989509583,12,2,0
9,0.0141000002622604,2.10999989509583,12,2,0
9.200009,0.0141000002622604,2.10999989509583,12,2,0
9.399999,0.0141000002622604,2.10999989509583,12,2,0
9.599979,0.0141000002622604,2.10999989509583,12,2,0
9.800485,0.0141000002622604,2.10999989509583,12,2,0
10,0.0141000002622604,2.10999989509583,12,2,0
10.200001,0.0141000002622604,2.10999989509583,12,2,0
10.400008,0.0141000002622604,2.10999989509583,12,2,0
10.599973,0.0141000002622604,2.10999989509583,12,2,0
10.800007,0.0141000002622604,2.10999989509583,12,2,0
10.999991,0.0141000002622604,2.10999989509583,12,2,0
11.199999,0.0141000002622604,2.10999989509583,12,2,0
11.399996,0.0141000002622604,2.10999989509583,12,2,0
11.599989,0.0141000002622604,2.10999989509583,12,2,0
11.800001,0.0141000002622604,2.10999989509583,12,2,0
11.999998,0.0141000002622604,2.10999989509583,12,2,0
12.240739,0.0141000002622604,2.10999989509583,12,2,0
12.439973,0.0141000002622604,2.10999989509583,12,2,0
12.639973,0.0141000002622604,2.10999989509583,12,2,0
12.839973,0.0141000002622604,2.10999989509583,12,2,0
13.039973,0.0141000002622604,2.10999989509583,12,2,0
13.239973,0.0141000002622604,2.10999989509583,12,2,0
13.439973,0.0141000002622604,2.10999989509583,12,2,0
13.639973,0.0141000002622604,2.10999989509583,12,2,0
13.839973,0.0141000002622604,2.10999989509583,12,2,0
14.039973,0.0141000002622604,2.10999989509583,12,2,0
14.239973,0.0141000002622604,2.10999989509583,12,2,0
14.439973,0.0141000002622604,2.10999989509583,12,2,0
14.639973,0.0141000002622604,2.10999989509583,12,2,0
14.839973,0.0141000002622604,2.10999989509583,12,2,0
15.039973,0.0141000002622604,2.10999989509583,12,2,0
15.239973,0.0141000002622604,2.10999989509583,12,2,0
15.439973,0.0141000002622604,2.10999989509583,12,2,0
15.639973,0.0141000002622604,2.10999989509583,12,2,0
15.839973,0.0141000002622604,2.10999989509583,12,2,0
16.039973,0.0141000002622604,2.10999989509583,12,2,0
16.239973,0.0141000002622604,2.10999989509583,12,2,0
16.439973,0.0141000002622604,2.10999989509583,12,2,0
16.639973,0.0141000002622604,2.10999989509583,12,2,0
16.839973,0.0141000002622604,2.10999989509583,12,2,0
17.039973,0.0141000002622604,2.10999989509583,12,2,0
17.239973,0.0141000002622604,2.10999989509583,12,2,0
17.439973,0.0141000002622604,2.10999989509583,12,2,0
17.639973,0.0141000002622604,2.10999989509583,12,2,0
17.839973,0.0141000002622604,2.10999989509583,12,2,0
18.039973,0.0141000002622604,2.10999989509583,12,2,0
18.239973,0.0141000002622604,2.10999989509583,12,2,0
18.439973,0.0141000002622604,2.10999989509583,12,2,0
18.639973,0.0141000002622604,2.10999989509583,12,2,0
18.839973,0.0141000002622604,2.10999989509583,12,2,0
19.039973,0.0141000002622604,2.10999989509583,12,2,0
19.239973,0.0141000002622604,2.10999989509583,12,2,0
19.439973,0.0141000002622604,2.10999989509583,12,2,0
19.639973,0.0141000002622604,2.10999989509583,12,2,0
19.839973,0.0141000002622604,2.10999989509583,12,2,0
20.039973,0.0141000002622604,2.10999989509583,12,2,0
20.239973,0.0141000002622604,2.10999989509583,12,2,0
20.439973,0.0141000002622604,2.10999989509583,12,2,0
20.639973,0.0141000002622604,2.10999989509583,12,2,0
20.839973,0.0141000002622604,2.10999989509583,12,2,0
21.039973,0.0141000002622604,2.10999989509583,12,2,0
21.239973,0.0141000002622604,2.10999989509583,12,2,0
21.439973,0.0141000002622604,2.10999989509583,12,2,0
21.639973,0.0141000002622604,2.10999989509583,12,2,0
21.839973,0.0141000002622604,2.10999989509583,12,2,0
22.039973,0.0141000002622604,2.10999989509583,12,2,0
22.239973,0.0141000002622604,2.10999989509583,12,2,0
22.439973,0.0141000002622604,2.10999989509583,12,2,0
22.639973,0.0141000002622604,2.10999989509583,12,2,0
22.839973,0.0141000002622604,2.10999989509583,12,2,0
23.039973,0.0141000002622604,2.10999989509583,12,2,0
23.239973,0.0141000002622604,2.10999989509583,12,2,0
23.439973,0.0141000002622604,2.10999989509583,12,2,0
23.639973,0.0141000002622604,2.10999989509583,12,2,0
23.839973,0.0141000002622604,2.10999989509583,12,2,0
24.039973,0.0141000002622604,2.10999989509583,12,2,0
24.239973,0.0141000002622604,2.10999989509583,12,2,0
24.439973,0.0141000002622604,2.10999989509583,12,2,0
24.639973,0.0141000002622604,2.10999989509583,12,2,0
24.839973,0.0141000002622604,2.10999989509583,12,2,0
25.039973,0.0141000002622604,2.10999989509583,12,2,0
25.239973,0.0141000002622604,2.10999989509583,12,2,0
25.439973,0.0141000002622604,2.10999989509583,12,2,0
25.639973,0.0141000002622604,2.10999989509583,12,2,0
25.839973,0.0141000002622604,2.10999989509583,12,2,0
26.039973,0.0141000002622604,2.10999989509583,12,2,0
26.240742,0.0141000002622604,2.10999989509583,12,2,0
26.439973,0.0141000002622604,2.10999989509583,12,2,0
26.639973,0.0141000002622604,2.10999989509583,12,2,0
26.84074,0.0141000002622604,2.32999992370605,12,2,0
27.039973,0.0141000002622604,2.32999992370605,12,2,0
27.239973,0.0141000002622604,2.10999989509583,12,2,0
27.439973,0.0141000002622604,2.10999989509583,12,2,0
27.639973,0.0141000002622604,2.10999989509583,12,2,0
27.839973,0.0141000002622604,2.10999989509583,12,2,0
28.039973,0.0141000002622604,2.10999989509583,12,2,0
28.239973,0.0141000002622604,2.10999989509583,12,2,0
28.439973,0.0141000002622604,2.10999989509583,12,2,0
28.639973,0.0141000002622604,2.11999988555908,12,2,0
28.839973,0.0141000002622604,2.11999988555908,12,2,0
29.039973,0.0141000002622604,2.32999992370605,12,2,0
29.239973,0.0141000002622604,2.32999992370605,12,2,0
29.439973,0.0141000002622604,2.32999992370605,12,2,0
29.639973,0.0141000002622604,2.32999992370605,12,2,0
29.839973,0.0141000002622604,2.32999992370605,12,2,0
