0,-71.5654983520508,1.08431210790393,147.880905151367
0.400002,-148.974533081055,19.5088008934177,156.13102722168
0.800004,-148.974533081055,32.9911981445975,180
1.200006,-148.974533081055,40.7739550911517,177.548187255859
1.600009,-163.117065429687,44.059425301879,180
2.00001,-163.117065429687,43.998341806578,180
2.400012,-163.117065429687,42.1317810459867,180
2.800015,-163.117065429687,40.3461050416179,180
3.200016,-163.117065429687,39.9755736130332,180
3.600019,-19.6088008880615,43.9354894354134,28.3857307434082
4.00002,0.411437988281271,47.9346109459058,14.8180303573608
4.400023,30.7490539550781,41.7737842664653,6.2069501876831
4.800025,44.8569946289063,36.205993024783,2.35853004455566
5.199996,46.523681640625,33.1995422421463,1.9640200138092
5.599999,47.0885620117187,34.7061532147364,1.51916003227234
5.999986,48.1769104003906,37.7916840461737,1.40377998352051
6.400004,48.3150939941407,42.1138639479794,1.40491998195648
6.800005,47.3560485839844,47.5831677221276,1.51772999763489
7.200008,46.6695251464844,53.2603637464061,1.40200996398926
7.60001,44.9003295898438,57.1782677983016,1.25352001190186
8.000012,45.0372314453125,58.7233171085904,1.22740995883942
8.400015,42.2581481933594,57.4233740651248,1.02725005149841
8.799798,42.2344665527344,55.8758005667148,1.20508003234863
9.199989,42.2344665527344,54.9429391242272,1.20508003234863
9.600023,38.2963562011719,53.9842854867846,1.18410003185272
10.000025,37.8239135742188,50.3229223420974,1.26195001602173
10.399996,35.3561706542969,46.6272272689741,1.09008002281189
10.799999,33.7577514648438,43.9855289853313,0.794059991836548
11.200001,32.8092346191405,44.1799442375916,0.736280024051666
11.600004,30.7429504394531,45.3233925890112,0.783840000629425
12.000005,30.4619140624999,45.9283421829637,0.858919978141785
12.400008,30.1346130371094,44.1470653859929,0.889010012149811
12.80001,29.5602111816407,46.0394628682969,0.81453001499176
13.200013,29.8984680175782,47.62984596301,0.806710004806519
13.600015,30.0411071777344,53.3358671211401,0.863250017166138
14.000017,31.7491149902343,58.2411944909283,0.932439982891083
14.400019,33.7131652832032,62.5326842754161,0.910369992256165
14.800022,35.7247314453125,66.7447461436733,1.0244300365448
15.200025,38.0477905273437,78.5301798401283,1.0163300037384
15.599997,43.2606811523438,90.8764735691673,1.04114997386932
15.999999,51.3333435058594,103.622335464876,1.05734002590179
16.400001,61.7901611328125,117.541521831165,1.2281299829483
16.800003,79.0093383789063,136.074640124474,1.64871001243591
17.200005,95.3417663574219,162.193781003429,1.78729999065399
17.600007,110.590286254883,-178.864450079153,1.54541003704071
18.00001,121.432434082031,-168.938306805933,1.58589005470276
18.400012,128.235198974609,-168.249407267084,1.42834997177124
18.800014,133.975524902344,-169.864750015093,1.20652997493744
19.200016,139.598159790039,-164.075898771102,1.48187005519867
19.600019,149.204177856445,-144.244565521126,1.58034002780914
20.000021,161.696060180664,-116.789113996976,1.42017996311188
20.400024,178.264022827148,-91.9409018965089,1.15962994098663
20.799995,-160.619094848633,-81.6702298231883,1.1055999994278
21.199998,-143.652297973633,-82.8190164124476,1.22063994407654
21.6,-133.319198608398,-90.5694362192333,1.32644999027252
22.000002,-126.658958435059,-94.8643474767807,1.30119001865387
22.400004,-121.74340057373,-96.1194246710863,2.82821989059448
22.800007,-120.819717407227,-97.3124972801144,2.04453992843628
23.20001,-121.813117980957,-103.142691624344,1.38150000572205
23.600012,-122.337303161621,-106.086833574487,1.50211000442505
24.000014,-122.634422302246,-108.741668977691,1.24407994747162
