0,0,0
0.00783797089524142,-0.0202364041641907,-0.00450000120802727
0.00798870100393933,-0.0256846673790233,-0.00289999982388617
0.00444654105168475,-0.0112300917495406,-0.00190000081417409
0.00655676422978611,-0.0217930493273485,-0.0100000014936702
0.00904381250154959,-0.0213482931208185,-0.00730000001332303
0.00527555740753697,-0.016789542645634,-0.0100000000676443
0.00949600312092416,-0.0174566777439009,-0.00500000055493449
0.0077626056087919,-0.010785334454555,-0.00220000017793943
0.0391144897340889,0.0155664667664367,0.103999999528104
0.0655676437988121,0.096623283055164,0.392599997946469
-0.0670749449852574,0.321002788312596,0.56089999125489
-0.48753683419652,0.775654827143051,0.514799933461217
-1.23734408398198,1.49971804937485,0.613899702802407
-2.23336878197843,2.4473826272349,0.615899138287769
-3.43227577289689,3.56349885210907,0.525598081592936
-4.81763528173435,4.81571082816684,0.420696363595026
-6.31521258798907,6.20668719618044,0.371593855906102
-7.88423511520795,7.68872790413907,0.361590495672355
-9.49011029954583,9.24715606021881,0.418286242336332
-11.1241711301312,10.8893102281652,0.551081009920419
-12.7924465811757,12.653995383144,0.70787462820896
-14.0495308929758,14.0467526517827,0.839469069536394
-16.1662243073175,16.4995893943124,1.10155818282022
-17.8715756733698,18.5772738270803,1.32844792163439
-19.5677311846708,20.7463563530312,1.57243625990443
-21.2507713228948,23.0636542854496,1.74772291694155
-22.9465463474132,25.4946992247752,1.90070778561658
-24.6410381702082,28.0859682404496,2.05359058066066
-26.3135215146436,30.8234515438144,2.23057125623965
-27.996780251517,33.6575590661599,2.44694976037653
-29.6868199765433,36.5689438244914,2.67942608537011
-31.3382705089518,39.4724334149776,2.71060087195996
-32.9877593683157,42.382260588488,2.63777387591223
-34.6380757057987,45.2377164812615,2.53224550699544
-36.3188378477176,48.0302396739717,2.39401573389551
-38.0352458305395,50.7468208220406,2.19288468734328
-39.8162403510666,53.3374255948421,2.00075267600749
-41.6267019266967,55.7737007396442,1.83292027763528
-43.534760773211,58.0000526660305,1.7305876815216
-45.5308466906989,59.8804970506631,1.67515637396541
-47.6081787059508,61.2661521784737,1.70652806101778
-49.7016433500446,62.0138055169017,1.76530488687478
-51.7757432733435,62.1441363951558,1.69438714937545
-53.8167638885017,61.6531431936445,1.63047505683799
-55.8315636807924,60.6355596933599,1.64046753757459
-57.8204425856383,59.2226992902039,1.63316314169988
-59.7763913687772,57.4929502868957,1.61766098931188
-61.6475591611185,55.5166950747444,1.62556074058245
-63.2442534639914,53.2982675966317,1.62336408361054
-64.3357064681188,50.9541909319394,1.57097236925143
-64.7689252917463,48.6352349970561,1.39588611832475
-64.4348559341457,46.4860561427829,1.1785055404605
-63.3657556604935,44.505321976504,1.11623037665776
-61.7230554250846,42.6554528000212,1.24635910945521
-59.5552139402661,40.8876370041326,1.50429127135898
-56.8662255216423,39.0680029611825,1.80782718528229
-53.7615248939558,37.1166070332102,2.10146572693793
-50.290776336826,34.9999819200271,2.30070596343007
-46.5424584925339,32.629066827673,2.45144694850056
-42.509034004459,30.0601241578791,2.59658769131528
-38.2121315312491,27.2824802644098,2.68412733057042
-33.7351038679164,24.3009174407526,2.72466460623754
-29.1257303282027,21.2270696603852,2.54089825942492
-24.3668282171812,18.1583397615269,2.35212766471489
-19.4859808449592,15.31332646227,2.37785188528945
-14.6434883531682,13.0506148586274,2.55436985349957
-10.0684605718931,11.7216735064514,2.69708128409083
-6.01676380906353,11.5070729819388,2.68628677453517
-2.95709554813155,12.3563326763502,2.57098733286345
-1.08834528974486,13.7694333722646,2.2157850267476
-0.473065640755866,15.3692204306696,1.65238144333335
-0.869107994113877,17.0774166168348,1.06807705079319
-2.03560509914323,18.9078099675744,0.638671615783851
-3.90148705898495,20.96258417189,0.496364320525213
-6.49463802478533,23.2984465441691,0.62075409500944
-9.84377083959755,26.0049053029234,0.938539340995552
-13.8390774984602,29.184477988596,1.42241816710941
-18.4151397672741,32.8625171439369,2.06278870646763
-23.4795586104398,37.0005521866988,2.76074941528578
-28.8756491846928,41.4515910002424,3.38099990278227
-34.4102519857703,45.9532270261339,3.92954161760504
-39.8929994905991,50.3013190749219,4.7977768937819
-45.193666847782,54.0690118017598,6.03061074346839
-50.1418589993963,56.6785603698185,7.1573511486659
-54.3528430331631,57.9399349472442,7.92910537341255
-57.5510085997711,58.1905880862746,8.16547508593754
-59.8070444779826,57.82535155103,7.87495769513003
-61.3135821390068,56.9984471581389,7.20655086961329
-62.1771122504951,55.7564650675776,6.28075351756827
-62.325513228191,54.1095248323517,5.34066627243261
-61.7252483839784,52.133013790485,4.54778857963683
-60.3645588987465,49.9581352127154,3.90401900454954
-58.3275504018208,47.6150225920707,3.40525586407168
-55.6378866933463,45.0568660101002,3.03439845677648
-52.1055761495755,42.1038734995795,3.05084843503676
